Course Code|Section GPA|Course CPA*
ELIT 490|3.25|3.25
HUM 112|2.96|2.96
HUM 112|3.23|2.96
HUM 331|3.72|3.72
HUM 111|3.37|2.82
HUM 111|2.94|2.82
HUM 111|2.83|2.82
HUM 112|2.87|2.99
HUM 112|2.8|2.99
HUM 112|2.82|2.99
HUM 112|3.14|2.87
HUM 112|3.13|2.87
HUM 112|3.02|2.87
HUM 112|3.23|3.1
HUM 111|2.01|2.79
HUM 111|2.46|2.79
